Idx	M	adj.P
AT1G60690	-0.074369071	0.588022909
AT4G22620	-0.076743864	0.588058333
AT5G59650	-0.100438537	0.588084529
AT1G13190	-0.070899	0.588089117
AT3G57070	-0.054040013	0.58813289
AT2G14110	-0.058708627	0.58821026
AT2G02520	-0.051980378	0.588224033
AT1G31780	0.084456996	0.588281137
AT1G20080	-0.081243231	0.588343751
AT3G18340	-0.051098002	0.588496397
AT2G34870	-0.064290174	0.588552761
AT1G04140	-0.070080314	0.588600471
AT3G60910	-0.092496285	0.588616727
AT4G08530	-0.067617157	0.588728014
AT5G17420	-0.072740315	0.588765264
AT2G42050	-0.123337508	0.588826231
AT3G56930	-0.087462465	0.588904084
AT1G34270	0.064776518	0.588934209
AT1G28270	-0.064215462	0.588962871
AT1G78650	-0.066639247	0.589079169
AT3G42340	-0.13476103	0.589081443
AT3G15290	0.081883987	0.589082091
AT5G49620	-0.058588531	0.589287456
AT3G61440	0.059969503	0.589418006
AT1G71270	-0.086052278	0.589524441
AT4G02320	-0.050711324	0.589597844
AT4G14560	0.074641532	0.589629818
AT3G49050	0.082315304	0.589644606
AT1G75310	0.116894076	0.589700867
AT2G24320	-0.109604276	0.589736552
AT4G22050	-0.055828157	0.589809355
AT3G50690	-0.060522202	0.589881109
AT5G64890	0.10790442	0.589970061
AT3G57670	0.147177013	0.590133741
AT1G08135	0.076750242	0.590171947
ATMG00140	-0.053269609	0.590237389
AT2G47490	0.08920374	0.590257659
AT4G20740	-0.074634642	0.590419803
AT1G06420	0.093115162	0.590434019
AT3G56490	0.061825016	0.59047495
AT1G15810	0.078763785	0.590477768
AT4G20250	-0.070416367	0.590606196
AT5G43970	-0.098137375	0.59063569
AT2G15780	-0.050689001	0.590714778
AT2G15920	0.06915938	0.590737638
AT5G51400	-0.068560628	0.590754591
AT2G07749	-0.052033469	0.590760687
AT1G17050	-0.124164656	0.590807182
AT3G26450	-0.098598245	0.590893315
AT3G17450	-0.089718642	0.590896378
AT1G53450	0.056983114	0.59089664
AT3G02020	-0.117483998	0.59091672
AT1G02670	0.118811271	0.591033749
AT3G02885	0.116286856	0.591063004
AT3G47110	-0.148603458	0.591113463
AT5G08460	0.106583067	0.591229254
AT2G41970	-0.050551562	0.591360411
AT5G06920	0.113460772	0.591369064
AT1G15460	-0.050436264	0.591546902
AT3G51810	-0.051009649	0.59162772
AT4G05240	-0.067102108	0.591734477
AT4G01970	0.068918808	0.591779691
AT1G19060	-0.050603125	0.591782581
AT3G01850	0.102568281	0.591860415
AT4G09700	-0.050418071	0.591934655
AT3G48880	-0.076163107	0.592045444
AT4G15000	-0.057436535	0.59216107
AT5G37630	0.061569002	0.592207198
AT2G37330	-0.073595517	0.592354792
AT4G30940	0.094246649	0.59242855
AT3G26085	-0.050829541	0.592432934
AT5G37080	0.112137975	0.592439044
AT5G56450	-0.128255732	0.592642648
AT3G28840	-0.051051053	0.592673245
AT5G40500	-0.122021503	0.592785599
AT5G53110	-0.087666078	0.592804772
AT1G69920	0.327012035	0.59284183
AT2G42490	-0.071422663	0.593006418
AT1G66850	-0.050225256	0.593101067
AT5G61670	-0.081999931	0.593215376
AT5G53470	-0.109210202	0.593222914
AT5G48780	0.122155338	0.593294305
AT4G35520	0.058156533	0.593295045
AT1G71490	0.098387856	0.59336902
AT2G44010	0.105574357	0.59363104
AT5G06240	0.06239877	0.593663574
AT4G11210	-0.058081101	0.59366569
AT3G30560	0.179514613	0.59376386
AT1G44835	0.081594048	0.593825065
AT4G02485	0.092741781	0.593952902
AT2G37540	0.078681777	0.593972402
AT4G24175	-0.074639134	0.593997578
AT1G60960	-0.085098836	0.594065218
AT2G16070	-0.07921428	0.594145826
AT4G15280	-0.050150047	0.594151675
AT3G24890	-0.064211087	0.594154811
AT3G63390	-0.106817275	0.594234273
AT1G31130	0.069206437	0.594248274
AT5G28770	0.077062795	0.594312961
AT2G45900	0.223341645	0.594386485
AT3G42850	-0.09450658	0.594431564
AT2G27060	0.061599356	0.59443588
AT5G55380	-0.136417391	0.594484929
AT5G20180	0.078143192	0.594756256
AT5G35340	-0.078339419	0.594887471
AT3G27785	-0.136926744	0.594909226
AT3G09590	-0.04992989	0.59496623
ATCG00420	0.105816514	0.594996014
AT5G48655	0.071799536	0.59509323
AT5G06910	-0.057982171	0.595447418
AT4G31070	-0.173928919	0.595458938
AT4G15200	-0.050601343	0.595507819
AT5G37900	-0.127300773	0.595655451
AT5G32590	-0.112460815	0.595717101
AT3G13175	-0.132430646	0.59572687
AT5G46470	0.063599794	0.595737396
AT1G43930	-0.0704375	0.595865636
AT3G62960	0.155049066	0.596025394
AT3G14460	-0.05067961	0.596073247
AT3G57470	0.0818364	0.596171288
AT5G45910	-0.049793197	0.596229547
AT3G61390	0.142992326	0.596306789
AT2G33250	0.07265652	0.596338462
AT2G36660	-0.05041245	0.596384619
AT1G23320	-0.049788186	0.596497958
AT2G35155	0.09238347	0.59660226
AT1G11940	0.088298115	0.596623503
AT2G03340	0.052925799	0.596645084
AT1G32580	0.094135485	0.596647615
AT2G37150	0.077323056	0.596675376
AT4G04730	0.062931494	0.596735523
AT1G64430	-0.108213492	0.596760537
AT5G22940	-0.051911057	0.596788358
AT2G33255	-0.089135784	0.596802122
AT4G08800	-0.049877877	0.596923317
AT3G54670	0.064593697	0.597026598
AT1G06710	0.232079339	0.597051549
AT3G05180	0.096171292	0.597083928
AT3G49930	0.074608792	0.597089561
AT2G17750	-0.124503814	0.59714635
AT2G40590	-0.09787871	0.59727061
AT2G15240	0.084465316	0.597334247
AT5G64070	0.094145124	0.597369886
AT4G05060	0.07516433	0.597422896
AT5G62580	-0.049935417	0.597483298
AT1G11450	-0.157359007	0.597500909
AT4G11400	-0.04959867	0.597521138
AT5G05160	0.102723593	0.597550278
AT5G64730	-0.115594999	0.597571159
AT2G40970	0.052447358	0.5976357
AT5G63640	-0.074403452	0.597643336
AT4G01380	-0.050899342	0.597729587
AT1G32920	0.097542594	0.59780452
AT4G16100	0.108117172	0.597861479
AT2G02960	0.063076355	0.597914789
AT5G54160	0.086341478	0.597952658
AT3G17680	0.108080466	0.597971946
AT4G23650	0.050821761	0.598102467
AT2G03010	-0.1559716	0.598108571
AT5G51380	0.061426079	0.598159921
AT4G11440	-0.049741932	0.59829219
AT1G75870	-0.094297211	0.598427982
AT4G21600	0.173201731	0.59842996
AT4G38810	-0.113237767	0.598443899
AT5G44610	0.150814948	0.598496329
AT2G26360	-0.298074157	0.598534677
AT2G30410	-0.061079508	0.598537108
AT5G18120	-0.092180359	0.598565435
AT3G47770	-0.107148414	0.598581868
AT5G17780	-0.216905821	0.598608504
AT1G68790	0.05428078	0.598776645
AT3G14225	-0.049686963	0.598785489
AT2G45660	0.072121443	0.598972266
AT1G21360	0.095084054	0.598990403
AT2G01750	0.106121561	0.598992273
AT4G32630	0.139163869	0.599015813
AT2G29300	-0.105779674	0.599125995
AT4G01897	-0.079262919	0.599268314
AT3G54190	0.058068822	0.599304583
AT3G52860	0.063262363	0.599443566
AT1G50310	-0.122560572	0.599473196
AT5G48390	0.05800545	0.599575666
AT4G10090	0.062223997	0.5996263
AT1G68930	-0.154317098	0.599727341
AT1G23700	-0.124299233	0.599771958
AT5G35570	-0.05731334	0.599803722
AT4G35950	-0.069064488	0.599957804
AT2G04310	-0.083734883	0.600009153
AT2G38000	0.053505021	0.600033637
AT3G07880	-0.084298108	0.600087229
AT5G11690	-0.05893867	0.600110018
AT1G70110	-0.05021504	0.600145457
AT1G76520	0.149791568	0.600170872
AT5G38950	-0.050715547	0.600408587
AT4G02180	-0.049830906	0.6004231
AT2G10390	0.087058666	0.600508838
AT3G11910	-0.050282857	0.600578759
AT1G03070	-0.15293566	0.600653336
AT5G26130	-0.055024452	0.600803399
AT4G01850	0.054703806	0.600983658
AT5G48670	-0.049362789	0.601097547
AT1G59660	0.113383824	0.601146441
AT1G14810	-0.082199382	0.601194852
AT2G45940	-0.049230696	0.601203259
AT2G42330	0.087521023	0.601241537
AT5G62500	0.099838336	0.60138594
AT5G16980	0.285591117	0.601500962
AT1G79750	-0.054433722	0.601571327
AT5G66950	0.093493144	0.601616358
AT1G71760	-0.059184453	0.601667305
AT3G14750	0.084468564	0.601678292
AT2G16940	0.051494346	0.601868607
AT3G44560	-0.048936277	0.601973349
AT4G19350	0.106351259	0.602071169
AT4G23280	0.068210405	0.602162937
AT5G26720	0.146954372	0.602383363
AT4G24840	-0.083343119	0.602398984
AT4G18425	-0.187703736	0.602450714
AT4G00690	-0.188006907	0.60248375
AT2G38060	-0.061178229	0.602570395
AT5G14020	-0.051796432	0.602593297
AT1G03860	0.088248995	0.602613714
AT1G47710	-0.054216547	0.602665012
AT2G25340	-0.04902311	0.602703711
AT3G08840	-0.104615456	0.602716781
AT4G01400	-0.051905183	0.602777446
AT5G14510	-0.081688145	0.60279486
AT3G17900	0.060931237	0.603024801
AT2G35040	-0.077530753	0.603168755
AT5G20060	0.050685061	0.603238313
AT4G12640	-0.052986799	0.603405256
AT2G35820	0.13988607	0.603426512
AT3G47100	0.09051969	0.603442775
AT3G18120	-0.08502742	0.603544802
AT3G32400	-0.051571932	0.603594593
AT1G36050	-0.085015079	0.603704399
AT1G54960	-0.108362884	0.603708336
AT5G03860	-0.135206217	0.603801229
AT3G21850	-0.077680267	0.603969207
AT4G16230	-0.17676974	0.603982164
AT2G04620	0.156715312	0.604159518
AT3G26250	0.106171957	0.604264957
AT3G50640	-0.064474026	0.604440921
AT2G39910	-0.069398213	0.604598075
AT2G04020	-0.051684285	0.604724732
AT1G03350	0.049363697	0.604817146
AT2G25370	-0.048604742	0.604846942
AT1G19910	0.09683007	0.604978268
AT5G36250	0.054366158	0.605033589
AT3G13610	0.326820403	0.60507723
AT2G18070	-0.08103099	0.605236192
AT3G18930	0.280054179	0.605672079
AT3G56600	-0.049136837	0.605726965
AT1G05410	0.072975257	0.60573518
AT3G57550	-0.065095275	0.605744357
AT5G48800	0.107988004	0.605832801
AT5G51950	0.2001181	0.605876125
AT1G21880	0.079591014	0.606089827
AT3G58020	0.116422293	0.606267485
AT2G15040	0.206864425	0.606482976
AT2G22350	0.082315124	0.606585257
AT2G01990	0.084044037	0.606640449
AT5G59070	0.163755202	0.606823768
AT2G34570	0.086635749	0.606920786
AT2G43060	0.056451215	0.607070548
AT4G23580	0.16118	0.60708109
AT1G13560	0.069895026	0.607092573
AT2G42440	-0.048179732	0.607286439
AT2G34970	-0.048808513	0.607349758
AT5G42600	0.056433528	0.607355699
AT1G04070	0.101170116	0.60760272
AT1G72100	-0.048206643	0.607908689
AT5G08480	-0.048714424	0.607935097
AT1G73050	-0.049099292	0.607937944
AT5G61720	-0.0481008	0.607999259
AT3G01560	0.070001923	0.608057869
AT5G17170	-0.049292619	0.608218252
AT3G02780	-0.050537633	0.608306308
AT5G43900	0.055599496	0.608343963
AT4G07810	0.066217086	0.608349007
AT3G10330	-0.051020724	0.608349841
AT5G38940	-0.095209876	0.608429833
AT1G78510	0.097613966	0.608434909
AT4G22420	-0.04996966	0.608492796
AT4G01790	-0.198274951	0.608589345
AT2G16340	-0.081597456	0.608815301
AT3G21500	-0.068487187	0.609023376
AT4G25650	0.086930757	0.609166434
AT5G05940	0.162017965	0.609417968
AT1G06960	0.073822952	0.609462651
AT4G02300	-0.048164398	0.60955349
AT3G30460	-0.221608669	0.609559849
AT3G05430	0.120107674	0.609618248
AT2G15695	-0.053924154	0.609729709
AT2G23600	0.088695473	0.609886423
AT2G13680	0.232260192	0.609951954
AT2G37080	0.083095463	0.609955406
AT5G35800	-0.055942991	0.609980805
AT4G32290	-0.070981073	0.610008955
AT3G15580	-0.048780118	0.610146748
AT2G01710	0.067682154	0.610206246
AT2G05755	0.155322164	0.61020731
AT2G16410	-0.048054775	0.610221522
AT2G45840	-0.058963339	0.61023398
AT1G16420	-0.050692193	0.610397757
AT4G10790	-0.067061047	0.610434029
AT1G31770	0.100900277	0.610453659
AT3G07520	0.076244327	0.610571203
AT4G01120	0.074590391	0.610602245
AT5G16140	-0.071276756	0.610622843
AT4G37210	0.051701633	0.610633874
AT3G42290	-0.049783925	0.61068755
AT5G49390	-0.06955488	0.610694817
AT3G42240	-0.052215549	0.610758465
AT3G13420	0.280583933	0.611041059
AT3G48890	-0.050286343	0.611131034
AT2G27280	-0.082960037	0.611204562
AT5G53950	0.117900751	0.611210675
AT2G43230	0.070539638	0.611374956
AT1G62440	-0.047678455	0.611449888
AT1G13960	-0.129450908	0.611620443
AT3G20300	-0.114462295	0.611651058
AT1G24650	0.049997699	0.611668201
AT1G51805	-0.06881343	0.611900688
AT4G07522	0.08276325	0.611928498
AT3G20210	-0.047594434	0.611934873
AT2G18180	-0.080200501	0.611949776
AT3G55840	0.07423337	0.611995265
AT1G65890	-0.055139874	0.612132865
AT4G27910	-0.094921898	0.612157318
AT1G71440	0.099174362	0.612195043
AT1G29470	0.053961052	0.612292955
AT4G15880	-0.060720456	0.612409966
AT1G74900	-0.047589852	0.612442484
AT3G06280	-0.052770903	0.612558911
AT3G01990	0.058696015	0.612611338
AT5G40170	0.073093146	0.61262361
AT2G18040	0.059705884	0.612731581
AT5G23350	0.142401726	0.612844015
AT3G42190	-0.070099908	0.612971029
AT5G53420	0.065160071	0.612984107
AT3G47440	-0.047452018	0.613016964
AT4G39910	0.07064981	0.61303223
AT3G56660	-0.047419636	0.613045985
AT1G47870	0.05290398	0.613161976
AT3G27890	-0.073625466	0.613163798
AT5G61510	-0.073125624	0.61320507
AT5G61430	0.063473746	0.613294878
AT1G07860	-0.047566488	0.613378697
AT1G52580	-0.047385055	0.613510867
AT5G54430	-0.0878288	0.613573265
AT5G26570	0.06280292	0.613597454
AT2G47750	-0.219785427	0.613618733
AT3G17420	-0.059348947	0.613803334
AT4G26340	-0.055449088	0.613867176
AT1G78160	-0.05220785	0.61388839
AT1G25240	0.101463321	0.613910446
AT5G06670	-0.088994999	0.613930113
AT2G35970	-0.1311819	0.613935538
AT2G41060	-0.096180924	0.613972957
AT3G03380	-0.062768585	0.614139039
AT1G49190	-0.237355661	0.614190584
AT3G57760	0.355383293	0.614196481
AT5G15020	-0.078642544	0.614205781
AT4G04110	-0.053342823	0.61426414
AT2G31510	-0.059549352	0.614349374
AT1G35410	0.079541609	0.614490098
AT2G07705	-0.064816094	0.614567919
AT5G28670	-0.0472177	0.614603747
AT3G45210	0.070277	0.614736545
AT5G44120	-0.144388006	0.614761862
AT1G18530	0.141520548	0.614917556
AT1G01390	-0.180793272	0.614939992
AT3G25210	-0.080132289	0.614964257
AT2G36350	0.079092025	0.615020223
AT5G03220	-0.054556461	0.615059385
AT2G35190	-0.055350016	0.615090163
AT1G59750	-0.077891357	0.615121729
AT1G29970	-0.082882301	0.615204908
AT4G37330	0.078315759	0.615274344
AT5G04770	0.165679417	0.615467474
AT2G35600	-0.054076365	0.615475621
AT5G22770	-0.066402	0.615573873
AT3G12460	-0.0470983	0.615757475
AT1G09870	0.088993534	0.61595568
AT1G35230	0.046942154	0.616079094
AT4G25320	-0.081877982	0.616118828
AT5G01770	-0.084226442	0.6162608
AT1G61450	-0.166448262	0.616321324
AT1G64110	0.170504376	0.616710139
AT1G77080	-0.058326575	0.616741449
AT3G29220	0.146884983	0.616744175
AT1G75710	0.072398732	0.61680993
AT4G11370	0.078854293	0.61683509
AT4G25350	-0.122631688	0.6170037
AT5G61865	-0.059819402	0.617088346
AT2G34990	-0.046986042	0.617124485
AT2G23620	-0.078251746	0.617229447
AT5G07530	0.070652592	0.617240786
AT5G57770	-0.046909721	0.617664361
AT4G00220	-0.049575515	0.617700432
AT4G05230	0.094865986	0.617707652
AT4G00460	0.07145961	0.617824684
AT1G33060	-0.07695158	0.617857789
AT1G22810	-0.04670573	0.617894586
AT3G13782	-0.053776845	0.617968811
AT1G73350	-0.062654579	0.618007066
AT5G58830	-0.095693738	0.618051737
AT1G63610	-0.08877703	0.618200952
AT5G29100	-0.047098839	0.6182036
AT2G21800	-0.227923006	0.61828344
AT4G25750	-0.046653078	0.618306903
AT1G78390	-0.04894036	0.618543821
AT1G60350	-0.19912123	0.618762388
AT4G16670	-0.051089468	0.618774714
AT2G19440	-0.07717508	0.618799115
AT5G40580	-0.054430252	0.619366022
AT3G18520	0.054814078	0.61937368
AT3G22790	0.080898876	0.619419087
AT2G32810	-0.074522393	0.619546513
AT1G42365	-0.081309533	0.619550211
AT5G56320	0.059086897	0.619759191
AT1G06000	0.157798101	0.619821578
AT3G45390	0.067321625	0.619903551
AT1G04850	0.04758666	0.61992905
AT5G45780	0.048489301	0.619989088
AT5G35770	-0.073865484	0.620028843
AT3G18750	0.047703995	0.620064892
AT5G61350	-0.066593364	0.620093168
AT3G47680	0.074155309	0.620109315
AT1G70040	-0.046431328	0.620112498
AT5G24480	-0.046445122	0.620206837
AT2G20660	-0.059211985	0.620231703
AT1G56450	-0.087321783	0.620354366
AT1G07745	-0.061709182	0.620457869
AT1G67370	-0.096924685	0.620502292
AT5G39910	-0.110122915	0.62059702
AT1G76800	-0.074225874	0.620613425
AT3G52220	0.052086178	0.620632143
AT1G55430	-0.047256579	0.6206364
AT3G47390	0.078399587	0.620654702
AT5G16210	-0.081004896	0.620783862
AT3G55940	0.055748312	0.620853324
AT1G79620	-0.077167959	0.620883719
AT1G02950	-0.151487476	0.621075603
AT2G47190	-0.066723429	0.621110017
AT4G04690	0.167666068	0.621164498
AT5G59500	-0.078636707	0.621167156
AT3G23410	0.064507137	0.621167321
AT1G53020	-0.09559544	0.621192897
AT1G65220	-0.083521041	0.621523508
AT3G53570	0.070506329	0.621530629
AT1G50480	0.046940052	0.621652985
AT5G32450	0.079959826	0.621689574
AT5G57360	-0.063432339	0.621790451
AT2G21160	-0.052157763	0.62212698
AT2G20515	-0.076169036	0.622218501
AT5G51030	-0.046153511	0.622280845
AT1G28370	-0.04621906	0.622420354
AT4G21460	-0.084192883	0.622440904
AT5G48340	0.060256272	0.622466118
AT3G08030	-0.096704593	0.622503136
AT3G02590	-0.048122614	0.62257683
AT1G72080	0.195824459	0.622631706
AT3G11745	-0.084134416	0.622675172
AT1G02700	-0.046051724	0.622711446
AT3G05590	-0.057720681	0.622868352
AT3G19570	-0.081786981	0.622880164
AT4G34430	-0.067952671	0.622949108
AT5G19040	-0.061751808	0.623178735
AT3G58990	-0.141017358	0.623374315
AT5G53430	0.108503101	0.623395645
AT5G35680	0.061819502	0.623599105
AT2G22370	-0.088873019	0.623662699
AT5G51650	-0.045899188	0.623750752
AT2G43980	-0.188632501	0.623753408
AT5G61910	0.074326722	0.623797819
AT3G19620	-0.095416445	0.623806493
AT3G58470	-0.077289971	0.623815452
AT1G08490	-0.068900618	0.623975503
AT3G47450	-0.064023753	0.623976285
AT4G26640	-0.064373878	0.624011681
AT2G13560	0.059820213	0.624058634
AT5G09880	0.047917315	0.624136002
ATCG01000	0.053329087	0.624145264
AT3G56280	-0.045894623	0.624254842
AT2G35110	-0.058520408	0.624291745
AT2G18590	0.109882751	0.62435549
AT1G51550	-0.059118045	0.624379294
AT5G10100	0.048829159	0.624409307
AT4G38490	0.06727602	0.624433412
AT5G63380	-0.046565567	0.624557077
AT1G01750	0.072611398	0.62463394
AT1G56620	-0.076364788	0.624676411
AT2G31800	0.075611205	0.624811106
AT2G43500	0.113317635	0.624913195
AT2G19900	-0.046083951	0.625009568
AT5G20070	-0.053549047	0.625047724
AT5G55350	-0.046343588	0.625139798
AT5G19730	-0.094364759	0.625172415
AT4G18800	0.060535213	0.625178666
AT4G16720	-0.059331874	0.625228958
AT5G59300	-0.057224351	0.625231627
AT1G49310	0.23703729	0.625325239
AT5G26830	-0.047429221	0.625342215
AT1G62040	-0.052577492	0.625438436
AT5G65720	0.04727308	0.625447357
AT1G69120	0.295320964	0.625461711
AT5G45340	0.239703668	0.62566169
AT4G09080	-0.0714267	0.625806833
AT1G13400	-0.049987601	0.625850739
AT4G31730	0.175364415	0.625900321
AT4G26440	-0.053267432	0.625914458
AT4G22700	-0.052685649	0.626049626
AT5G06820	-0.045835458	0.626083481
AT2G14950	-0.083082232	0.626195718
AT5G10400	0.102509572	0.626318996
AT3G28180	0.052590761	0.626420675
AT5G14690	0.14633185	0.626473292
AT2G26380	-0.12355139	0.626616551
AT1G77690	-0.087422868	0.626770327
AT2G34700	-0.045534409	0.626884923
AT3G63060	-0.045452587	0.626962607
AT2G07685	-0.064404171	0.627204217
AT4G07515	-0.049758706	0.62728327
AT5G09510	-0.049384284	0.627438771
AT2G32620	-0.048242904	0.627499931
AT5G10730	-0.08966987	0.627508812
AT5G12150	0.046412686	0.627651862
AT3G31310	-0.045506662	0.627712561
AT4G39130	-0.047817141	0.627719044
AT3G43270	0.049019814	0.627726816
AT1G76310	-0.092072226	0.627745171
AT2G18240	0.069968862	0.627787399
AT4G25760	-0.045342656	0.627896836
AT5G65780	-0.080239577	0.628023445
AT4G20440	-0.08214239	0.628393649
AT4G03950	0.148524391	0.628490336
AT1G12700	-0.06391943	0.62850224
AT1G53600	-0.079863652	0.62861725
AT1G12010	0.262840131	0.628697948
AT5G33370	0.061949621	0.628698607
AT4G19470	-0.088089392	0.628741534
AT2G07140	-0.066208675	0.628790802
AT5G08240	0.206025285	0.629029184
AT5G47560	0.20576862	0.629056145
AT2G29130	0.169162559	0.629069738
AT5G13290	0.089706422	0.629092753
AT1G65430	-0.059543011	0.62911788
AT5G55940	-0.054155581	0.629149474
AT1G22410	-0.065719332	0.629152462
AT1G65580	0.076720694	0.629192907
AT2G30600	0.081525654	0.629289343
AT2G31120	0.080455881	0.629357051
AT4G26700	-0.051295046	0.629361721
AT1G74870	0.084061536	0.629505724
AT5G10470	0.060290249	0.629731342
AT2G01880	-0.209681179	0.629833687
AT2G29730	0.048749838	0.629926159
